RECID,WGHT_PER,AGEC,SEX,HSDSIZEC,FR_Q140,EDU5,SRH_Q110,INCMC,
7225,623.598,80,1,1,2,2,3,6,
9855,593.202,70,2,1,2,2,3,9,
13161,935.6291,80,2,1,2,4,2,10,
18727,2698.6084,50,2,4,1,1,1,12,
6300,573.062,69,2,1,1,4,1,12,
12916,1445.5331,62,2,2,1,1,1,2,
1012,1315.9731,50,2,2,1,3,2,8,
17654,1352.3584,63,1,2,2,1,2,12,
11603,1501.1556,56,1,2,3,2,8,98,
11305,1727.1284,34,2,3,2,2,3,1,
16286,1147.8916,56,2,2,2,4,2,98,
17186,1358.5675,46,2,6,3,1,2,2,
6473,1249.6546,66,2,2,2,2,3,7,
18211,1370.9355,65,1,2,2,3,2,98,
22033,2151.5049,34,1,4,2,1,3,12,
7192,1947.7353,48,1,2,1,2,3,9,
3143,534.2112,59,2,1,1,2,2,10,
9175,1421.832,49,2,2,3,5,5,99,
5213,1411.2869,80,1,2,2,1,1,10,
12220,3112.4997,55,1,4,3,5,3,6,
19633,1423.1816,48,2,2,2,1,2,4,
18331,2399.0219,16,1,5,7,5,1,1,
2699,2427.0293,16,2,3,7,5,2,1,
21427,768.3669,43,1,1,2,1,3,10,
17826,1727.7861,43,1,2,2,1,2,11,
15605,1769.7819,32,2,2,2,1,2,12,
6852,3595.366,42,1,4,2,3,1,6,
13897,2696.5245,44,1,5,3,2,3,98,
14544,593.7651,74,2,1,3,4,5,5,
849,2025.8775,51,2,3,2,1,1,10,
7758,1897.319,38,1,4,1,1,2,11,
1062,1728.7678,31,2,6,3,2,1,1,
6941,1446.9053,63,2,2,1,1,3,7,
2816,2801.1403,28,2,2,1,1,2,9,
21270,2696.5245,41,1,4,3,1,4,98,
17651,1769.7819,32,2,2,2,1,2,98,
8928,613.0151,53,2,1,3,1,3,6,
8769,1949.5842,47,1,2,2,1,2,12,
7707,1828.4798,46,1,5,2,1,2,98,
14315,265.1053,65,1,1,3,3,9,5,
12608,2308.8787,50,1,4,3,2,4,98,
2516,814.9332,30,2,1,1,1,2,12,
6371,1085.179,62,2,4,2,1,2,1,
10612,1828.4798,46,1,6,3,1,3,99,
17771,711.5908,48,2,4,3,1,1,98,
6888,2272.9824,24,2,2,2,2,2,5,
16296,1897.319,36,1,6,2,2,4,11,
11536,769.6262,51,1,2,1,1,4,12,
17599,1350.585,53,2,2,4,2,1,5,
21778,2736.2248,27,2,3,2,3,2,1,
17019,1769.7819,32,2,2,2,2,1,99,
15839,1388.0256,48,2,2,2,2,2,7,
18235,3376.4625,50,2,6,3,1,3,10,
19109,1378.8186,68,2,2,2,3,2,6,
4307,2356.1656,55,2,5,2,5,2,1,
494,3112.4997,56,1,4,2,1,2,12,
2680,2153.5472,30,1,3,3,2,5,7,
5642,1897.319,39,1,3,2,1,1,11,
8429,807.1591,80,2,1,2,1,2,98,
21256,1599.3479,17,1,4,7,5,1,1,
1356,2736.2248,29,2,3,3,2,1,4,
237,1727.7861,40,1,2,2,2,3,6,
3404,3595.366,44,1,4,2,5,2,10,
16714,1474.2282,44,2,4,3,1,2,10,
3263,1671.782,44,1,4,1,2,2,12,
1189,1767.1242,57,2,3,2,5,5,8,
9019,1148.9813,56,2,2,2,2,2,9,
6981,723.4527,60,2,3,2,2,3,8,
12955,3848.1312,53,1,5,3,2,2,12,
4095,4045.0488,19,2,5,1,3,1,3,
10408,3382.7711,26,1,2,2,1,1,9,
16911,656.7338,62,2,1,3,2,3,6,
18130,1446.9053,61,2,2,2,5,3,5,
3183,4494.2075,41,1,6,2,1,1,98,
9146,1412.6265,80,1,2,3,5,4,5,
22402,3105.7099,43,2,6,2,9,1,12,
16102,1411.1632,62,2,2,1,1,1,99,
5587,1474.2282,42,2,4,3,1,2,11,
19576,593.7651,73,2,1,2,5,3,7,
9330,1502.5806,58,1,2,2,1,3,98,
9073,1423.1816,47,2,4,2,1,1,98,
19567,573.606,65,2,1,4,4,2,6,
18245,1688.2313,51,2,6,1,1,1,98,
6031,3473.5945,34,1,3,2,2,2,7,
15666,1372.2369,66,1,2,2,2,1,98,
19040,1828.4798,46,1,4,2,1,2,12,
17017,1828.4798,49,1,4,2,4,2,12,
8296,1411.1632,62,2,2,1,1,3,9,
7772,3078.505,51,1,4,2,1,3,12,
8272,2994.2544,21,1,4,2,4,2,6,
2037,2106.3508,80,1,2,2,1,2,5,
1780,2058.3553,67,1,3,2,2,2,10,
2017,1696.9318,39,2,4,2,2,1,6,
19412,3899.1684,47,1,4,3,5,2,9,
8881,1474.2282,40,2,5,2,3,1,5,
21357,1294.801,70,2,2,2,5,1,5,
10210,1767.1242,55,2,3,2,1,2,99,
20672,1671.782,44,1,4,3,4,4,9,
3069,2025.8775,53,2,3,3,5,3,6,
22155,1644.8685,77,2,2,2,4,1,7,
17749,1556.2498,57,1,2,8,5,8,98,
2174,1250.8408,68,2,2,2,2,1,7,
11248,1728.7678,34,2,6,3,2,3,99,
20117,936.5172,80,2,1,1,2,2,10,
525,3078.505,52,1,4,3,2,1,5,
19480,2757.6373,67,2,6,9,4,4,1,
97,2334.3748,55,1,3,2,2,1,9,
13734,2334.3748,55,1,3,3,1,2,9,
14708,593.7651,70,2,1,2,2,3,7,
10827,776.4275,42,2,3,3,2,3,2,
9776,1178.0828,57,2,6,2,4,3,98,
11752,1250.8408,65,2,2,2,5,3,4,
16187,2681.1544,38,2,4,3,2,1,4,
16860,2681.1544,36,2,5,2,1,2,7,
18591,1828.4798,48,1,4,2,2,2,12,
19604,1486.1694,50,1,2,3,1,3,10,
18021,1148.9813,58,2,2,2,2,1,98,
6856,2731.4553,33,2,5,2,4,3,98,
12912,3198.6959,18,1,4,2,3,2,3,
16778,5764.3181,25,2,4,2,1,3,4,
313,1728.7678,34,2,3,3,2,3,8,
10150,2681.1544,37,2,3,3,4,4,3,
22004,2846.3633,48,2,4,4,5,4,7,
11754,1767.1242,56,2,3,2,2,4,1,
7632,711.5908,48,2,3,3,3,2,7,
17970,5764.3181,26,2,4,2,1,1,8,
22392,1787.4363,36,2,2,2,1,2,9,
20622,1828.4798,45,1,3,1,2,1,11,
5654,3641.9405,32,2,6,2,1,2,3,
13905,1474.2282,43,2,6,2,1,4,11,
11048,1306.9601,60,1,2,2,2,3,9,
9726,1359.8572,48,2,4,2,1,3,3,
3886,1441.0795,29,2,2,3,2,2,5,
17849,1820.9702,32,2,4,3,2,3,6,
1487,1671.782,41,1,4,2,1,2,12,
18593,2801.1403,27,2,2,2,1,1,9,
15888,1728.7678,31,2,4,3,1,3,1,
4282,3992.3392,23,1,4,2,1,5,6,
12248,2707.2843,64,1,5,2,5,2,10,
220,2153.5472,31,1,3,3,2,3,4,
9973,1486.1694,54,1,2,3,3,3,12,
6589,814.9332,33,2,1,2,1,3,10,
21613,2924.3763,45,1,4,2,2,2,98,
13771,1474.2282,41,2,4,2,1,3,12,
5964,2153.5472,32,1,4,2,1,2,10,
16730,2334.3748,55,1,3,2,1,2,8,
17751,3992.3392,24,1,4,1,3,4,7,
18186,1671.782,43,1,4,3,2,3,4,
16383,814.9332,33,2,1,2,1,1,8,
8055,2134.7724,45,2,5,1,4,1,1,
15451,3641.9405,32,2,5,2,2,1,10,
8513,670.5374,51,1,1,3,4,2,6,
20454,1167.1874,57,1,3,2,1,3,6,
14903,573.606,65,2,1,3,1,2,9,
6775,3078.505,52,1,4,2,2,1,11,
13240,265.1053,66,1,1,4,1,1,12,
20648,3641.9405,34,2,4,2,3,3,7,
22091,1767.1242,56,2,3,2,4,3,7,
6779,2329.2824,43,2,3,3,1,3,11,
11772,1459.5786,57,1,3,2,5,2,12,
15423,1250.8408,68,2,2,2,1,3,98,
20187,1897.319,37,1,3,3,2,2,10,
4439,2801.1403,28,2,2,2,2,2,8,
22107,849.2883,49,1,1,1,1,1,12,
13221,593.7651,72,2,1,2,4,2,98,
20059,694.9444,43,2,1,2,3,2,10,
13879,593.7651,70,2,1,2,2,2,8,
2946,1148.9813,56,2,2,1,4,2,12,
11271,3280.8114,68,1,3,2,2,1,98,
22078,2134.7724,45,2,5,2,2,1,12,
7270,1411.1632,62,2,2,3,5,3,98,
7183,2707.2843,63,1,6,2,4,4,98,
21703,1446.9053,64,2,2,2,3,4,3,
15834,1306.9601,62,1,2,2,4,2,98,
10028,530.2105,67,1,1,2,1,3,98,
12957,2329.2824,40,2,4,3,4,3,6,
19921,1359.8572,47,2,3,2,4,2,6,
7037,1474.2282,40,2,4,2,1,3,98,
21449,2924.3763,49,1,4,2,1,2,12,
6035,1411.1632,60,2,2,1,4,3,9,
7022,1474.2282,43,2,4,2,1,3,8,
8517,1552.8549,41,2,3,2,4,3,10,
4653,754.2978,79,2,1,2,5,3,6,
5914,2308.8787,53,1,3,3,5,3,11,
1531,2681.1544,38,2,4,3,3,3,98,
10620,1353.6421,64,1,2,1,2,3,10,
1869,2170.358,63,2,3,3,2,4,4,
14138,1504.989,56,2,4,2,2,1,7,
16962,1378.8186,69,2,2,2,2,3,6,
18070,1671.782,43,1,5,2,1,3,98,
17780,1250.8408,68,2,2,2,4,1,9,
4715,1671.782,40,1,6,3,1,2,98,
244,5789.3241,31,1,5,2,3,2,10,
3764,1446.9053,64,2,2,1,1,4,6,
5965,1446.9053,64,2,2,3,5,5,1,
1640,1828.4798,46,1,3,2,1,3,6,
13056,1671.782,40,1,3,1,1,2,98,
6461,2994.2544,24,1,3,2,3,1,6,
2682,2134.7724,46,2,6,2,2,3,1,
10269,1671.782,42,1,4,1,4,3,12,
3422,589.0414,56,2,2,2,5,1,9,
19997,1502.5806,56,1,2,3,1,3,7,
21787,534.7183,56,2,1,3,2,3,6,
17479,1474.2282,43,2,4,1,1,1,12,
14718,9091.9298,22,2,6,2,2,2,4,
15595,530.2105,65,1,1,2,2,3,10,
17796,3899.1684,49,1,4,1,2,3,12,
7932,3998.3699,19,1,6,2,3,4,1,
16549,1148.9813,58,2,2,2,4,1,6,
5496,1250.8408,65,2,2,1,3,2,12,
7005,1444.1098,71,1,4,3,4,2,4,
753,4045.0488,15,2,6,7,5,2,1,
14699,1199.9383,66,1,2,1,1,1,7,
13588,1359.8572,48,2,3,1,1,3,98,
22305,3409.4737,24,2,3,1,1,4,8,
13287,1728.7678,31,2,3,3,5,3,1,
12408,1486.1694,53,1,2,2,1,2,12,
8674,2399.0219,17,1,5,7,5,1,5,
2895,1262.7868,70,1,2,2,4,1,98,
11043,4545.9649,20,2,4,1,3,2,6,
9269,2030.4632,61,1,3,2,3,2,11,
3497,1671.782,42,1,4,1,1,3,12,
8442,1411.1632,60,2,2,1,5,1,1,
17295,1199.9383,68,1,2,1,4,1,12,
9339,1446.9053,63,2,2,1,3,2,1,
13324,1148.9813,58,2,2,3,2,2,98,
2363,1306.9601,62,1,2,2,5,3,98,
5279,1250.8408,69,2,2,1,4,2,7,
6828,2994.2544,24,1,3,2,2,3,7,
13246,2025.8775,51,2,3,1,3,2,4,
15383,722.4845,80,2,1,3,5,3,4,
12806,3473.3776,80,2,4,3,5,4,98,
8394,2736.2248,29,2,3,2,3,2,6,
9716,1423.1816,46,2,5,2,2,1,11,
378,893.7181,36,2,2,4,3,1,98,
8395,1502.5806,58,1,2,2,2,3,98,
10197,1290.4907,50,2,4,3,3,2,5,
17355,645.9659,49,2,1,2,3,3,9,
19841,2924.3763,48,1,3,4,1,2,7,
3565,1486.1694,53,1,2,2,4,2,11,
17267,1306.9601,62,1,2,2,4,4,8,
13604,573.606,69,2,1,3,3,2,98,
7540,1148.9813,58,2,2,2,4,2,10,
20305,1446.9053,63,2,2,2,2,3,2,
11960,1411.1632,63,2,2,2,2,2,12,
4276,751.2903,58,1,2,1,2,3,12,
15762,1446.9053,62,2,2,2,4,3,98,
19301,2315.7296,31,1,2,2,1,1,10,
5450,1618.0195,19,2,4,2,4,3,4,
3753,4323.2386,26,2,3,2,1,2,7,
4218,1502.5806,57,1,2,2,3,2,9,
18247,534.7183,55,2,1,3,5,3,6,
608,1317.2223,51,2,2,1,1,4,11,
21781,4668.7495,55,1,6,1,1,1,98,
14606,722.4845,80,2,1,2,4,1,11,
5812,1728.7678,34,2,4,3,3,2,3,
20197,1618.0195,19,2,3,3,3,3,3,
2768,670.5374,50,1,1,1,4,2,12,
17046,1696.9318,37,2,4,1,1,1,12,
5959,1474.2282,42,2,6,3,2,2,1,
5576,1317.2223,53,2,2,1,2,3,98,
17393,4990.424,21,1,5,2,3,3,5,
5430,883.5621,56,2,3,3,2,2,7,
11139,579.0635,38,2,2,2,2,3,9,
9140,1372.2369,65,1,2,2,1,4,98,
6423,2058.3553,66,1,3,2,1,2,12,
21976,534.7183,58,2,1,3,5,1,4,
5873,2068.228,66,2,3,2,3,1,4,
21245,1250.8408,65,2,2,2,2,2,98,
3816,2025.8775,54,2,3,2,5,2,1,
21711,936.5172,80,2,1,2,5,4,5,
4308,1767.1242,55,2,3,3,2,2,8,
6317,1306.9601,63,1,2,3,5,9,99,
17063,1262.7868,74,1,2,1,1,1,10,
15951,1250.8408,69,2,2,3,1,3,4,
6575,4668.7495,58,1,6,2,5,5,3,
8990,1474.2282,41,2,5,2,1,3,10,
18185,2994.2544,22,1,3,2,3,2,3,
13365,2140.9148,72,2,6,3,5,1,4,
5318,1148.9813,57,2,2,1,2,1,10,
5639,835.891,42,1,4,1,1,1,8,
4024,2846.3633,48,2,4,2,5,3,1,
4942,1317.2223,52,2,2,1,3,2,12,
14364,1486.1694,54,1,2,3,4,3,10,
6578,2874.0294,18,2,4,2,3,4,2,
19807,3198.6602,52,2,4,2,4,2,98,
4136,2570.0854,62,2,3,2,2,1,2,
18363,893.2211,79,2,1,2,5,4,6,
7551,2840.8637,16,1,3,7,5,2,1,
2150,1395.0571,59,2,2,2,2,4,7,
18789,1713.3902,60,2,2,1,4,2,98,
19485,855.5486,80,2,1,2,2,3,98,
17405,1481.2154,67,2,2,3,2,1,8,
5082,1685.2972,45,2,2,3,3,3,98,
12945,1672.7981,80,1,2,2,2,2,99,
16510,773.8748,77,1,1,2,1,1,8,
8148,1109.001,80,2,1,2,4,2,98,
8371,725.9177,52,2,1,1,1,1,11,
8781,1064.3863,44,1,3,3,2,2,11,
8357,1481.2154,69,2,2,2,1,5,98,
7690,855.5486,80,2,1,1,1,3,8,
8165,1395.0571,57,2,2,3,4,3,8,
8961,4727.6314,22,1,4,1,3,2,6,
14157,4790.0489,17,2,6,7,4,2,2,
4168,2635.6086,33,1,2,2,4,3,12,
9165,1495.3616,71,1,2,2,2,1,8,
10633,1979.6838,42,1,3,2,1,2,98,
19166,855.5486,80,2,1,4,2,5,6,
3671,1109.001,80,2,1,2,2,5,98,
16982,5909.5393,24,1,6,2,2,1,6,
8582,1779.3195,56,1,2,1,1,1,11,
17132,2790.1142,56,2,4,2,5,5,3,
17708,2527.9459,49,2,3,3,2,2,7,
16513,703.1222,70,2,1,2,2,4,9,
11492,1979.6838,42,1,4,1,1,3,12,
14976,2229.0336,48,1,2,1,2,2,11,
15828,302.9913,35,2,1,2,2,4,7,
2417,1288.0221,17,2,6,7,5,3,99,
2134,809.3045,58,1,2,2,1,2,10,
4042,461.1138,26,2,2,3,3,4,4,
1822,661.0077,38,2,4,2,5,3,5,
533,864.5377,64,1,2,2,2,4,7,
5256,1524.9818,32,1,3,2,5,2,7,
19695,438.421,71,2,1,2,4,2,6,
8024,2410.5629,47,1,4,2,2,2,11,
20612,1524.9818,33,1,3,1,4,1,8,
4130,809.3045,57,1,2,2,3,2,10,
12872,1377.7114,40,1,6,2,4,4,8,
5586,1419.887,21,2,2,2,3,3,1,
6584,1152.7846,26,2,5,2,3,3,7,
13908,2208.1143,35,1,4,2,4,3,4,
1459,736.6932,53,1,2,2,5,1,8,
10327,417.0422,60,2,1,2,2,2,6,
15819,899.5629,64,2,2,2,3,3,3,
468,429.389,71,1,1,2,2,4,98,
16301,374.9373,80,2,1,3,5,3,98,
2254,875.4046,77,1,2,2,3,1,10,
2852,1535.7525,52,2,4,3,1,2,7,
21949,809.3045,55,1,2,2,2,4,10,
19287,2076.0329,27,1,3,2,3,2,1,
13236,945.5363,48,2,2,2,5,3,3,
20179,901.6643,28,2,2,1,2,2,7,
16508,1446.507,46,2,3,1,1,3,11,
21505,373.6571,77,2,1,1,2,2,6,
668,656.1649,80,1,2,2,5,2,98,
10459,374.9373,80,2,1,2,5,5,6,
10912,838.9558,57,2,2,2,3,2,1,
3133,528.116,80,1,1,2,5,3,98,
8851,790.8909,55,1,3,3,1,2,12,
19701,899.5629,62,2,2,2,3,5,3,
18340,634.4596,37,2,4,2,1,1,10,
2427,918.4743,41,1,2,3,1,4,5,
7699,901.6643,27,2,2,1,1,2,10,
15843,1593.1374,17,1,4,7,5,2,2,
8599,1037.2407,67,1,2,2,2,3,6,
4478,409.6652,69,2,1,2,2,5,4,
1809,866.6339,44,1,3,2,1,3,7,
12723,885.1881,26,2,3,1,1,1,8,
3803,984.7977,31,1,2,2,5,3,9,
694,1807.9222,49,1,3,2,2,4,8,
7660,374.9373,80,2,1,2,2,4,98,
2742,339.7565,50,1,1,1,2,2,10,
11545,838.9558,57,2,2,8,4,4,1,
69,634.4596,36,2,3,1,1,2,98,
13989,373.2442,58,1,1,2,3,3,8,
18963,832.2859,55,1,2,1,1,1,10,
166,449.7814,63,2,3,2,1,4,8,
13145,487.4498,35,1,1,2,2,2,98,
14201,866.6339,41,1,5,2,5,3,9,
19894,501.2856,80,2,1,9,2,4,5,
1456,840.6657,64,1,2,2,2,2,6,
337,409.6652,65,2,1,3,2,3,7,
15544,882.0241,64,2,2,1,4,4,6,
952,448.8609,30,1,1,2,1,1,8,
4046,885.1881,26,2,3,2,1,1,9,
19214,1205.2814,48,1,3,1,5,2,6,
5170,1501.2278,24,1,2,1,1,1,8,
17504,1248.4289,56,1,3,1,1,3,98,
10358,959.2727,32,1,3,2,1,3,10,
6307,422.7287,28,2,1,2,1,2,7,
10242,339.7565,54,1,1,1,1,2,10,
10175,1296.8065,64,1,3,3,5,5,2,
13084,736.6932,54,1,2,3,4,2,6,
3964,838.9558,56,2,2,2,2,1,9,
7170,501.2856,80,2,1,1,1,4,7,
16878,991.5116,36,2,3,2,2,1,6,
12467,1104.0571,39,1,4,1,1,2,12,
6943,409.6652,68,2,1,3,5,4,5,
15568,634.4596,36,2,4,2,1,1,10,
8407,1194.8531,17,1,4,7,5,1,2,
11531,1069.4615,35,1,2,1,2,1,8,
16395,946.5741,71,1,2,2,1,3,9,
14270,876.4838,67,2,2,1,2,5,5,
9293,809.3045,55,1,2,1,2,1,12,
9704,1021.1985,34,2,2,2,2,3,10,
4370,656.1649,80,1,2,1,2,1,99,
1566,374.9373,80,2,1,2,2,2,98,
14859,945.5363,48,2,2,2,2,8,98,
9192,1717.3627,19,2,4,2,3,1,4,
18337,2129.8305,22,2,3,3,1,1,4,
20442,501.2856,80,2,1,3,5,5,99,
17537,3133.4639,31,2,6,2,2,2,1,
16294,409.6652,68,2,1,1,2,4,8,
18879,1037.2407,66,1,2,1,2,2,6,
7458,438.421,73,2,1,3,3,2,6,
5428,373.6571,75,2,1,2,5,5,99,
17721,1013.5438,73,2,2,2,4,3,99,
13437,945.5363,49,2,2,2,1,2,9,
14581,1656.0857,36,1,5,2,1,2,10,
12264,946.5741,70,1,2,3,2,5,4,
13876,930.4716,47,2,3,2,2,2,98,
361,1172.0007,49,1,2,4,5,4,4,
3750,785.437,76,1,2,2,2,2,5,
2086,757.6127,52,1,2,3,4,5,4,
9835,1305.9053,29,1,3,2,2,2,8,
1737,1002.5381,32,2,4,2,4,3,5,
2930,438.421,72,2,1,2,5,2,98,
16569,1515.2254,51,1,4,2,2,3,99,
1611,938.0072,71,2,2,1,4,3,3,
4560,528.116,80,1,1,2,2,4,9,
3930,1283.4573,56,2,3,2,4,5,98,
5157,752.905,50,2,2,2,4,2,7,
1868,243.7249,39,1,1,3,3,5,7,
10754,396.6785,57,2,1,2,1,3,11,
19193,899.5629,63,2,2,3,3,3,5,
21167,387.7077,61,1,1,3,3,3,8,
14104,938.0072,70,2,2,2,5,3,98,
11617,796.5687,19,1,2,3,5,1,1,
19202,374.9373,80,2,1,2,5,4,4,
16124,438.421,72,2,1,3,5,4,98,
5401,767.8763,53,2,2,2,2,4,5,
3834,876.4838,65,2,2,2,1,2,9,
2199,540.5165,45,1,1,2,1,2,8,
17034,1928.676,49,2,4,2,2,1,9,
19405,719.9317,50,1,3,2,1,4,6,
10355,641.7287,57,2,3,2,3,5,6,
1016,889.6939,41,1,2,1,1,3,98,
20642,373.2442,56,1,1,2,5,3,7,
6530,809.3045,57,1,2,2,4,3,12,
20413,866.6339,43,1,4,2,1,3,9,
9972,487.4498,36,1,1,3,3,3,10,
6036,1515.2254,52,1,4,2,2,3,10,
18587,417.0422,63,2,1,3,4,1,8,
11206,438.421,70,2,1,3,2,4,6,
2509,991.5116,38,2,6,3,1,1,9,
1791,1384.022,28,1,2,3,3,2,6,
20594,611.0565,29,1,1,2,3,2,11,
401,656.1649,80,1,2,1,3,2,6,
19669,1172.0007,48,1,2,1,3,2,10,
36,634.4596,38,2,3,2,1,3,1,
15260,1717.3627,16,2,4,7,5,3,2,
21058,438.421,71,2,1,2,5,2,6,
22211,339.7565,50,1,1,2,2,1,8,
10228,838.9558,57,2,2,2,4,3,7,
11227,396.6785,59,2,1,2,2,3,9,
18702,634.4596,36,2,3,3,1,1,9,
2890,339.7565,53,1,1,3,2,5,8,
21108,405.5136,42,1,1,2,1,3,98,
1536,161.5576,59,2,1,1,1,1,98,
5522,2771.645,22,1,4,2,5,2,6,
14326,178.2454,78,2,1,2,4,2,6,
13819,518.2941,59,2,3,2,1,2,11,
5589,384.285,66,2,2,2,3,1,6,
16882,613.4089,27,2,4,1,1,3,10,
16594,346.7119,61,2,2,1,2,4,12,
17054,161.5576,58,2,1,1,1,2,12,
5665,384.285,65,2,2,2,8,2,98,
5182,459.757,33,2,3,2,3,1,9,
17763,449.2697,60,1,2,1,2,3,98,
21335,227.0129,51,2,1,3,2,3,7,
5608,342.063,80,2,2,2,9,4,6,
3332,161.1037,80,2,1,2,5,5,7,
16282,889.1857,44,1,4,2,2,3,10,
15748,339.5256,56,2,2,1,2,3,9,
7146,339.5256,55,2,2,3,5,2,7,
18895,405.4178,41,2,5,2,1,2,10,
10100,326.1443,73,1,2,8,4,1,98,
21990,403.843,67,1,2,2,5,1,5,
7513,776.9479,31,1,4,2,2,2,10,
12383,318.5696,38,2,2,3,3,3,7,
4605,636.2279,29,2,2,3,2,3,7,
4262,459.757,31,2,5,2,1,2,6,
8450,448.3587,46,2,2,2,2,3,2,
7815,722.9309,16,2,4,7,5,4,2,
3285,339.5256,58,2,2,2,1,1,98,
18068,178.2454,78,2,1,3,3,2,98,
14500,887.06,25,1,4,2,3,2,6,
17433,2021.8631,22,1,3,1,3,3,3,
18631,227.0129,52,2,1,2,3,1,7,
3094,199.605,80,2,1,2,3,1,10,
4044,346.7119,64,2,2,3,2,1,6,
417,955.7087,38,2,6,2,2,2,6,
10225,405.4178,43,2,3,2,1,2,98,
3196,161.5576,59,2,1,1,1,2,11,
19562,691.0096,61,1,3,1,1,2,10,
14167,398.0725,78,1,2,2,2,4,8,
5758,613.4089,27,2,3,2,1,2,11,
21686,250.9221,80,1,1,1,1,3,10,
15769,722.8877,33,2,4,2,3,3,2,
21494,178.2454,78,2,1,2,3,3,98,
3240,192.0607,71,2,2,2,2,2,7,
16948,592.5332,48,1,5,3,1,2,12,
8662,608.3838,77,2,3,3,5,4,98,
7427,339.5256,59,2,2,3,5,5,4,
1734,224.1794,46,2,2,3,3,3,10,
11852,562.7144,42,1,4,2,2,3,11,
19846,608.3838,79,2,3,9,8,3,98,
10023,1111.0278,54,1,4,3,5,3,9,
9351,1027.5073,15,1,5,7,5,3,1,
21422,182.5119,79,1,1,2,4,4,6,
16886,178.2454,79,2,1,2,5,3,99,
5506,445.2485,65,1,2,8,2,3,98,
1858,3369.7718,22,1,5,2,4,3,6,
9156,1027.5073,19,1,4,2,3,1,1,
5076,934.4716,27,1,2,3,5,3,7,
14192,477.085,50,2,2,2,3,2,98,
5287,930.2785,48,1,5,1,4,3,8,
18932,363.007,58,1,2,1,2,2,11,
10935,896.7175,49,2,5,2,1,5,10,
17381,178.2454,78,2,1,1,5,3,6,
12531,746.9755,17,2,5,7,5,1,1,
10992,350.8182,58,2,2,2,1,3,7,
3526,926.5422,49,2,4,2,1,3,12,
21077,358.2435,64,2,2,2,1,1,98,
18475,612.2408,45,1,4,2,3,1,10,
8729,154.5071,71,1,1,3,5,4,5,
22327,1327.1026,15,1,6,7,5,2,2,
4573,166.4619,80,2,1,2,4,2,99,
16530,373.4877,19,2,2,2,4,2,4,
6927,1061.6821,18,1,4,2,3,2,5,
3861,565.4829,80,1,2,3,9,4,5,
8408,166.4619,80,2,1,3,2,4,7,
1157,181.1436,80,2,1,3,5,5,99,
15416,166.9309,55,2,1,1,2,1,98,
5939,746.9755,19,2,4,2,4,2,5,
8794,634.7186,37,2,3,2,1,3,98,
14890,166.4619,80,2,1,3,3,5,6,
591,492.9528,52,2,2,2,3,2,1,
12514,576.9013,55,1,3,1,2,3,6,
13364,411.3124,79,1,2,9,1,4,9,
7993,375.0805,58,1,2,1,4,1,9,
1340,595.2539,43,1,2,2,2,2,98,
3911,259.2678,80,1,1,2,5,4,6,
11831,581.4303,41,1,4,2,1,2,12,
21591,938.3549,29,1,2,2,4,1,7,
17758,358.2435,64,2,2,1,1,1,10,
10420,350.8182,58,2,2,2,1,3,98,
16406,396.8973,73,2,2,2,2,3,4,
90,448.7718,46,2,5,2,1,1,11,
1589,651.7278,42,2,5,1,2,2,9,
10030,391.0467,78,2,2,1,1,3,98,
19830,417.2748,67,1,2,2,2,2,9,
5747,181.1436,80,2,1,1,2,1,7,
3249,206.2439,80,2,1,2,5,4,5,
3975,167.5022,60,2,1,1,2,1,11,
6621,166.4619,80,2,1,2,5,3,99,
5326,529.2502,39,1,2,3,4,3,7,
17852,417.2748,65,1,2,2,3,2,10,
384,559.7819,51,1,2,2,2,3,11,
12863,396.8973,73,2,2,3,5,3,4,
20216,559.7819,54,1,2,2,2,3,6,
6215,624.9505,47,1,2,2,4,3,98,
8732,2413.8802,26,1,5,2,5,1,4,
793,938.3549,25,1,2,2,3,1,4,
5921,657.3888,29,2,2,2,2,3,7,
3370,373.4877,17,2,3,7,8,8,98,
7982,186.9294,74,2,1,2,2,3,99,
10230,391.0467,79,2,2,2,5,3,98,
6727,537.3653,61,2,3,2,1,2,11,
11893,83.7511,64,2,1,2,2,2,7,
11286,581.4303,41,1,5,1,1,1,98,
2077,290.7963,49,1,1,2,2,3,7,
3530,752.5045,51,2,3,2,1,3,3,
8200,280.1158,15,2,4,7,5,2,1,
21013,802.7891,33,1,5,2,1,2,7,
7623,184.1738,76,2,1,2,5,1,6,
15175,260.4727,51,1,1,2,3,3,12,
3581,329.1652,36,2,5,3,1,3,9,
9518,657.3888,27,2,2,2,3,3,6,
3238,448.7718,45,2,4,2,2,3,9,
14569,573.9903,53,1,2,2,2,2,8,
5355,304.2599,27,2,1,1,1,1,2,
4728,181.1436,80,2,1,2,4,3,7,
6759,167.5022,64,2,1,2,4,5,7,
7782,184.1738,79,2,1,1,1,4,5,
10800,246.4764,53,2,2,3,1,3,6,
522,961.2195,46,1,4,3,2,1,10,
14677,411.3124,79,1,2,1,5,2,6,
16992,181.1436,80,2,1,2,5,3,5,
9706,166.9309,59,2,1,1,2,2,11,
14433,418.9019,41,2,3,3,1,3,6,
7174,2089.1101,22,1,3,2,3,3,2,
20469,640.813,49,1,2,2,2,3,7,
13254,965.5521,25,1,3,2,5,3,8,
17481,938.3549,26,1,2,1,1,2,6,
10381,860.9854,50,1,4,2,1,2,12,
