,RECID,WGHT_PER,AGEC,SEX,HSDSIZEC,FR_Q140,EDU5,SRH_Q110,INCMC,hsd_dif_sqr
10823,3858,1374.4536,15,2,4,7,5,1,1,2.268289748126587
10824,10802,664.8373,63,2,2,2,5,4,6,0.24395277464764714
10825,6577,401.3066,39,2,3,4,2,3,6,0.25612126138711716
10826,9508,464.1975,41,1,1,1,2,3,98,2.231784287908177
10827,6138,1203.9197,38,2,6,2,4,1,1,12.292626721605528
10828,4346,400.0197,79,2,1,3,5,5,98,2.231784287908177
10829,16054,338.7298,73,2,1,2,2,2,7,2.231784287908177
10830,4171,1203.9197,35,2,5,3,4,2,5,6.280458234866058
10831,2141,2125.5365,42,1,5,2,5,5,3,6.280458234866058
10832,12741,1120.2834,52,1,2,3,5,1,6,0.24395277464764714
10833,17857,801.5893,63,1,2,2,4,2,8,0.24395277464764714
10834,19602,905.3937,72,1,2,2,5,3,6,0.24395277464764714
10835,760,664.8373,61,2,2,2,2,1,8,0.24395277464764714
10836,16674,825.346,46,1,2,2,1,3,1,0.24395277464764714
10837,16085,324.7655,55,2,1,3,5,4,4,2.231784287908177
10838,21944,324.7655,59,2,1,1,3,1,10,2.231784287908177
10839,22109,371.2173,66,1,1,1,3,2,9,2.231784287908177
10840,9102,1334.1434,20,1,2,2,3,2,3,0.24395277464764714
10841,2585,927.0673,75,1,2,3,4,5,6,0.24395277464764714
10842,2724,2250.573,25,1,4,3,5,3,5,2.268289748126587
10843,629,338.7298,70,2,1,2,1,2,4,2.231784287908177
10844,275,1654.2563,48,2,4,2,2,2,5,2.268289748126587
10845,3782,366.5942,45,1,1,3,5,5,4,2.231784287908177
10846,16226,338.7298,71,2,1,2,4,2,6,2.231784287908177
10847,4373,997.9368,42,1,5,2,1,2,10,6.280458234866058
10848,396,916.3024,15,2,3,7,5,2,1,0.25612126138711716
10849,13082,324.7655,55,2,1,3,4,2,5,2.231784287908177
10850,20359,1240.6922,46,2,4,2,2,2,7,2.268289748126587
10851,19580,201.4769,56,1,1,2,2,3,7,2.231784287908177
10852,743,1374.6181,55,1,4,2,1,1,12,2.268289748126587
10853,20284,1188.5267,30,2,4,3,2,3,1,2.268289748126587
10854,18973,469.0647,80,2,1,2,5,2,98,2.231784287908177
10855,19817,259.4068,69,2,1,3,5,4,4,2.231784287908177
10856,4804,259.4068,66,2,1,2,5,3,98,2.231784287908177
10857,17701,1253.0566,39,1,2,3,2,2,11,0.24395277464764714
10858,16545,366.5942,48,1,1,4,5,3,3,2.231784287908177
10859,13559,664.8373,64,2,2,1,5,3,2,0.24395277464764714
10860,801,305.2823,58,1,1,2,2,2,5,2.231784287908177
10861,1872,815.1995,40,2,2,2,5,3,4,0.24395277464764714
10862,14939,729.2613,73,2,2,1,3,3,12,0.24395277464764714
10863,10326,366.5942,46,1,1,3,5,3,7,2.231784287908177
10864,13530,512.9379,54,1,1,3,5,1,6,2.231784287908177
10865,20056,690.445,56,2,2,2,2,2,7,0.24395277464764714
10866,16312,234.3422,65,1,1,3,5,5,4,2.231784287908177
10867,5020,692.9501,40,1,4,1,2,2,6,2.268289748126587
10868,3939,911.4869,30,2,3,2,4,2,8,0.25612126138711716
10869,6275,617.5298,46,2,2,2,4,8,98,0.24395277464764714
10870,11620,1364.2621,36,1,3,2,3,3,10,0.25612126138711716
10871,10616,678.8249,53,2,2,2,4,2,7,0.24395277464764714
10872,5838,2517.302,20,1,4,2,2,1,99,2.268289748126587
10873,19581,507.7902,80,2,1,3,5,4,6,2.231784287908177
10874,8549,568.9822,62,1,2,2,2,4,8,0.24395277464764714
10875,4604,325.4774,80,1,1,2,5,2,6,2.231784287908177
10876,15779,295.78700000000003,61,2,1,4,5,4,4,2.231784287908177
10877,21457,568.9822,62,1,2,2,5,3,7,0.24395277464764714
10878,1307,991.1288,41,2,3,3,4,3,6,0.25612126138711716
10879,5795,743.6453,71,1,2,2,5,5,5,0.24395277464764714
10880,7133,978.2788,24,2,3,2,4,3,99,0.25612126138711716
10881,11487,287.5793,65,2,1,1,5,4,5,2.231784287908177
10882,12902,400.9775,51,1,1,3,3,1,3,2.231784287908177
10883,7522,265.0495,61,1,1,2,3,2,7,2.231784287908177
10884,4866,232.96,74,2,1,2,5,3,6,2.231784287908177
10885,6944,1040.0135,22,2,3,2,4,2,6,0.25612126138711716
10886,3431,882.2999,50,1,2,2,2,1,5,0.24395277464764714
10887,4399,743.6453,71,1,2,2,5,2,4,0.24395277464764714
10888,427,295.78700000000003,62,2,1,4,5,5,3,2.231784287908177
10889,867,673.9889999999999,57,2,2,2,5,2,98,0.24395277464764714
10890,7542,860.779,52,1,2,1,2,5,98,0.24395277464764714
10891,9598,621.1262,61,2,2,2,2,3,98,0.24395277464764714
10892,14060,510.4337,66,1,2,2,2,2,99,0.24395277464764714
10893,559,828.3493,39,2,4,2,4,2,8,2.268289748126587
10894,14348,494.1599,70,2,2,2,1,3,7,0.24395277464764714
10895,19382,884.2554,35,1,2,3,2,2,6,0.24395277464764714
10896,10013,1125.2452,18,2,3,2,4,2,2,0.25612126138711716
10897,17647,673.9889999999999,57,2,2,2,3,2,6,0.24395277464764714
10898,15155,610.0195,68,2,2,2,3,3,98,0.24395277464764714
10899,13203,911.4869,31,2,4,2,2,1,8,2.268289748126587
10900,9134,494.1599,74,2,2,2,5,2,4,0.24395277464764714
10901,13055,621.1262,61,2,2,2,1,2,12,0.24395277464764714
10902,21304,748.8767,55,1,2,2,2,2,98,0.24395277464764714
10903,13127,748.8767,58,1,2,2,3,3,10,0.24395277464764714
10904,17801,1268.6981,46,1,4,2,1,2,9,2.268289748126587
10905,10072,720.8227,77,2,2,2,5,4,98,0.24395277464764714
10906,294,860.779,54,1,2,1,4,2,98,0.24395277464764714
10907,18714,860.779,53,1,2,2,4,3,7,0.24395277464764714
10908,12983,955.3788,25,2,3,3,1,2,99,0.25612126138711716
10909,6098,1320.5186,33,1,4,3,4,4,7,2.268289748126587
10910,7393,991.1288,40,2,4,2,2,2,6,2.268289748126587
10911,7799,637.4119,41,2,3,2,4,3,4,0.25612126138711716
10912,1127,1263.4853,15,1,5,7,5,2,2,6.280458234866058
10913,20222,568.9822,61,1,2,2,3,1,12,0.24395277464764714
10914,6177,232.96,73,2,1,3,2,3,6,2.231784287908177
10915,17686,326.9098,40,1,1,2,2,1,98,2.231784287908177
10916,14088,232.96,70,2,1,3,4,3,5,2.231784287908177
10917,5719,860.779,53,1,2,4,5,4,5,0.24395277464764714
10918,7444,494.1599,73,2,2,2,2,3,7,0.24395277464764714
10919,18267,825.1682,47,1,2,1,2,1,10,0.24395277464764714
10920,7713,232.96,73,2,1,3,1,3,98,2.231784287908177
10921,20158,1887.9765,22,1,3,2,2,3,6,0.25612126138711716
10922,12025,617.5298,49,2,2,2,1,1,98,0.24395277464764714
10923,5763,864.0219999999999,36,1,3,3,2,3,6,0.25612126138711716
10924,16506,1103.5635,15,2,3,7,5,3,1,0.25612126138711716
10925,8288,947.9069,60,2,3,1,2,2,1,0.25612126138711716
10926,10303,637.4119,40,2,4,3,1,4,11,2.268289748126587
10927,3367,860.779,54,1,2,1,2,3,10,0.24395277464764714
10928,21673,320.9608,58,2,1,3,5,5,98,2.231784287908177
10929,15636,991.1288,41,2,3,2,1,3,7,0.25612126138711716
10930,3038,429.3409,39,2,3,3,1,3,8,0.25612126138711716
10931,1112,610.0195,69,2,2,2,1,4,5,0.24395277464764714
10932,4079,1123.9852,69,1,4,2,5,4,4,2.268289748126587
10933,4658,341.4106,70,1,1,2,1,2,9,2.231784287908177
10934,14371,647.7944,40,2,2,2,1,2,98,0.24395277464764714
10935,370,678.8249,51,2,2,2,4,3,6,0.24395277464764714
10936,16945,575.6999,58,1,3,2,2,3,9,0.25612126138711716
10937,12113,692.9501,44,1,4,2,2,2,7,2.268289748126587
10938,545,510.4337,68,1,2,2,5,3,99,0.24395277464764714
10939,3635,1040.0135,20,2,2,2,3,1,1,0.24395277464764714
10940,22182,1980.7254,29,2,4,1,2,1,8,2.268289748126587
10941,17945,631.9379,62,2,2,1,2,1,6,0.24395277464764714
10942,10665,1040.0135,23,2,4,2,2,2,6,2.268289748126587
10943,19845,690.6410000000001,53,2,2,2,2,3,3,0.24395277464764714
10944,5886,314.1395,46,2,2,2,2,4,7,0.24395277464764714
10945,22318,280.9963,65,1,2,2,5,3,7,0.24395277464764714
10946,5541,673.9889999999999,58,2,2,2,4,3,98,0.24395277464764714
10947,12910,678.8249,53,2,2,2,4,1,10,0.24395277464764714
10948,17930,280.9963,65,1,2,2,3,4,7,0.24395277464764714
10949,9064,341.4106,74,1,1,3,5,4,6,2.231784287908177
10950,9174,673.9889999999999,58,2,2,3,4,2,1,0.24395277464764714
10951,758,568.9822,60,1,2,2,3,2,7,0.24395277464764714
10952,18538,621.1262,61,2,2,2,3,2,6,0.24395277464764714
10953,2219,955.3788,27,2,4,2,2,3,6,2.268289748126587
10954,1738,708.9403,80,1,2,2,1,1,10,0.24395277464764714
10955,12614,561.9926,67,1,2,2,4,3,7,0.24395277464764714
10956,1344,622.9748,34,1,1,4,4,2,4,2.231784287908177
10957,1110,265.0495,63,1,1,1,3,3,8,2.231784287908177
10958,887,1288.0226,38,2,3,2,2,3,3,0.25612126138711716
10959,10545,1151.3998,56,1,3,1,2,1,8,0.25612126138711716
10960,7474,617.5298,49,2,2,3,5,2,1,0.24395277464764714
10961,2104,708.9403,77,1,2,3,5,5,3,0.24395277464764714
10962,21144,287.5793,68,2,1,3,2,2,7,2.231784287908177
10963,3689,631.9379,62,2,2,2,2,1,1,0.24395277464764714
10964,17227,1268.6981,47,1,3,2,5,1,5,0.25612126138711716
10965,2131,494.1599,71,2,2,2,3,3,7,0.24395277464764714
10966,4877,743.6453,70,1,2,1,5,1,4,0.24395277464764714
10967,12061,720.8227,76,2,2,2,5,4,3,0.24395277464764714
10968,62,507.7902,80,2,1,2,5,3,5,2.231784287908177
10969,18828,631.9379,63,2,2,2,1,2,7,0.24395277464764714
10970,19492,690.6410000000001,51,2,2,1,1,2,12,0.24395277464764714
10971,20927,617.5298,47,2,2,2,4,1,6,0.24395277464764714
10972,2648,265.0495,64,1,1,3,2,4,98,2.231784287908177
10973,19174,407.6156,39,1,1,1,2,2,12,2.231784287908177
10974,10066,348.8499,59,1,1,2,5,3,5,2.231784287908177
10975,7048,942.4184,48,2,3,3,2,2,6,0.25612126138711716
10976,11025,1077.1359,80,2,2,2,5,4,5,0.24395277464764714
10977,8799,864.0219999999999,37,1,5,2,3,3,9,6.280458234866058
10978,6460,617.5298,45,2,2,2,5,1,7,0.24395277464764714
10979,10748,678.8249,54,2,2,2,4,3,6,0.24395277464764714
10980,17850,748.8767,58,1,2,1,2,4,12,0.24395277464764714
10981,17231,551.6381,21,1,1,1,4,3,7,2.231784287908177
10982,19230,708.9403,78,1,2,2,2,2,7,0.24395277464764714
10983,14832,295.78700000000003,60,2,1,4,4,2,4,2.231784287908177
10984,18457,610.0195,67,2,2,2,1,3,6,0.24395277464764714
10985,18222,1035.9615,51,2,3,2,2,1,11,0.25612126138711716
10986,6034,568.9822,63,1,2,1,1,8,98,0.24395277464764714
10987,669,942.4184,49,2,3,1,2,2,7,0.25612126138711716
10988,8169,631.9379,62,2,2,2,5,3,99,0.24395277464764714
10989,9548,153.0939,43,2,1,2,3,3,4,2.231784287908177
10990,17506,708.9403,78,1,2,2,5,3,99,0.24395277464764714
10991,718,858.6817,39,2,4,3,3,5,4,2.268289748126587
10992,18439,400.9775,52,1,1,2,5,1,6,2.231784287908177
10993,15387,326.9098,44,1,1,2,5,2,8,2.231784287908177
10994,16933,884.2554,38,1,2,1,4,2,7,0.24395277464764714
10995,10941,860.779,51,1,2,1,4,3,9,0.24395277464764714
10996,9369,561.9926,65,1,2,3,5,3,5,0.24395277464764714
10997,7774,911.4869,33,2,4,2,2,2,7,2.268289748126587
10998,816,232.96,72,2,1,2,5,3,6,2.231784287908177
10999,11682,1151.3998,55,1,3,1,3,2,7,0.25612126138711716
11000,5653,1035.9615,52,2,3,2,1,3,98,0.25612126138711716
11001,1079,622.9748,31,1,1,3,2,3,9,2.231784287908177
11002,15015,295.78700000000003,64,2,1,2,3,4,6,2.231784287908177
11003,20800,341.4106,74,1,1,2,1,1,5,2.231784287908177
11004,14779,495.1813,26,2,3,3,5,3,4,0.25612126138711716
11005,19190,265.0495,64,1,1,3,4,5,4,2.231784287908177
11006,6281,294.0743,49,2,1,3,4,4,7,2.231784287908177
11007,15393,1633.1854,29,1,3,2,2,3,9,0.25612126138711716
11008,6882,828.3493,36,2,4,1,1,2,10,2.268289748126587
11009,7206,1268.6981,46,1,4,2,1,2,12,2.268289748126587
11010,8902,232.96,70,2,1,1,3,2,7,2.231784287908177
11011,17048,265.0495,60,1,1,2,5,3,8,2.231784287908177
11012,3202,1288.0226,35,2,5,2,4,2,5,6.280458234866058
11013,21437,306.1877,44,2,1,2,4,3,5,2.231784287908177
11014,8845,673.9889999999999,55,2,2,3,3,1,6,0.24395277464764714
11015,3529,2558.9559,22,2,3,3,2,3,1,0.25612126138711716
11016,17341,7944.0028,22,1,5,2,3,1,3,6.280458234866058
11017,6906,1110.0449,75,1,2,2,4,2,7,0.24395277464764714
11018,6323,938.8096,68,2,2,1,3,1,7,0.24395277464764714
11019,15790,971.8036,71,2,2,2,5,3,99,0.24395277464764714
11020,11359,442.5807,61,1,1,3,1,3,8,2.231784287908177
11021,18007,1800.5687,16,1,6,7,5,1,1,12.292626721605528
11022,2435,1165.4841,44,2,2,2,3,5,6,0.24395277464764714
11023,14033,2456.6186,28,1,3,2,4,2,7,0.25612126138711716
11024,15542,1424.0191,35,1,4,2,2,3,10,2.268289748126587
11025,14026,2538.9145,26,1,2,2,3,2,11,0.24395277464764714
11026,14591,980.9295,62,1,2,3,2,3,7,0.24395277464764714
11027,6548,566.1328,77,2,1,1,5,3,9,2.231784287908177
11028,9687,1800.5687,16,1,3,7,5,2,1,0.25612126138711716
11029,9200,492.9069,62,2,1,4,5,5,98,2.231784287908177
11030,11150,1580.9065,80,1,2,1,4,4,6,0.24395277464764714
11031,1606,1041.7726,47,2,2,2,2,3,4,0.24395277464764714
11032,7277,430.5158,67,2,1,2,4,3,8,2.231784287908177
11033,6066,3962.4378,25,1,3,1,4,1,5,0.25612126138711716
11034,475,1328.2971,30,2,2,2,1,1,5,0.24395277464764714
11035,635,401.329,55,2,1,3,4,5,4,2.231784287908177
11036,13658,492.9069,63,2,1,2,2,2,99,2.231784287908177
11037,7829,1821.5894,17,2,6,7,5,3,1,12.292626721605528
11038,13705,542.2555,80,2,1,2,5,4,7,2.231784287908177
11039,5163,702.8962,80,2,1,2,5,5,99,2.231784287908177
11040,15412,508.8244,57,1,1,3,5,4,9,2.231784287908177
11041,20613,2050.0742,32,2,3,3,2,4,8,0.25612126138711716
11042,12453,947.7756,73,1,2,1,8,3,98,0.24395277464764714
11043,15800,702.8962,80,2,1,3,2,3,6,2.231784287908177
11044,17336,3035.9823,17,2,5,7,5,3,2,6.280458234866058
11045,7775,947.7756,73,1,2,2,5,2,99,0.24395277464764714
11046,13196,1303.8359,39,2,2,2,1,1,8,0.24395277464764714
11047,10797,900.605,68,1,2,2,4,4,5,0.24395277464764714
11048,12886,1269.4358,79,1,2,3,4,3,6,0.24395277464764714
11049,11985,1214.3929,16,2,6,7,5,3,2,12.292626721605528
11050,20135,2023.8571,42,1,5,3,5,4,8,6.280458234866058
11051,5717,1165.4841,40,2,4,3,2,1,10,2.268289748126587
11052,19926,397.9457,67,1,1,3,2,4,6,2.231784287908177
11053,20576,1602.2381,47,2,4,2,1,2,10,2.268289748126587
11054,7197,1471.7233,35,1,2,2,5,3,98,0.24395277464764714
11055,13122,1556.1474,20,1,2,2,3,2,7,0.24395277464764714
11056,5864,900.605,68,1,2,2,1,2,8,0.24395277464764714
11057,21193,492.9069,60,2,1,3,5,4,3,2.231784287908177
11058,2447,1670.4758,31,1,2,1,3,3,10,0.24395277464764714
11059,20436,654.4927,37,1,1,3,5,5,6,2.231784287908177
11060,2383,938.8096,65,2,2,2,2,1,7,0.24395277464764714
11061,10993,6206.8884,48,1,5,2,2,2,10,6.280458234866058
11062,185,2096.8193,53,2,2,2,2,2,7,0.24395277464764714
11063,11205,4655.1663,46,1,4,2,3,2,12,2.268289748126587
11064,15642,2400.7582,19,1,5,2,3,2,3,6.280458234866058
11065,7992,2080.4834,64,1,2,1,5,3,7,0.24395277464764714
11066,6409,2265.4907,48,2,3,2,2,1,7,0.25612126138711716
11067,6876,2246.3592,61,2,2,2,4,2,7,0.24395277464764714
11068,19120,2701.2598,37,2,5,3,3,1,8,6.280458234866058
11069,13956,2751.9378,34,2,3,2,2,3,7,0.25612126138711716
11070,9821,1115.4337,50,1,2,3,5,2,9,0.24395277464764714
11071,20245,1326.3023,58,2,3,3,2,2,9,0.25612126138711716
11072,15183,947.7756,72,1,2,1,5,4,10,0.24395277464764714
11073,12967,503.267,53,1,1,2,5,5,99,2.231784287908177
11074,13848,1020.6310000000001,46,2,4,3,1,2,9,2.268289748126587
11075,16927,1520.5078,54,2,3,1,1,1,12,0.25612126138711716
11076,11970,742.8803,31,1,1,1,2,2,12,2.231784287908177
11077,13920,542.2555,80,2,1,1,4,3,9,2.231784287908177
11078,4338,2194.8696,48,1,5,2,1,2,10,6.280458234866058
11079,17004,2336.0643,58,1,4,3,2,4,5,2.268289748126587
11080,12680,702.8962,80,2,1,1,3,2,11,2.231784287908177
11081,16679,947.7756,70,1,2,2,1,1,9,0.24395277464764714
11082,13091,862.3596,55,2,2,3,5,3,7,0.24395277464764714
11083,19995,862.3596,58,2,2,2,2,3,4,0.24395277464764714
11084,11689,2310.5498,54,1,4,2,1,3,10,2.268289748126587
11085,22329,1463.2464,49,1,4,2,2,3,12,2.268289748126587
11086,16584,492.9069,62,2,1,1,3,4,8,2.231784287908177
11087,3472,2336.0643,55,1,5,2,2,2,12,6.280458234866058
11088,19149,900.605,65,1,2,3,2,2,6,0.24395277464764714
11089,20217,2996.4215,21,1,4,2,3,1,4,2.268289748126587
11090,4055,2310.5498,54,1,5,2,2,2,8,6.280458234866058
11091,11661,521.5855,42,2,1,4,4,3,5,2.231784287908177
11092,9415,1029.9225,65,1,2,2,3,3,7,0.24395277464764714
11093,3584,1297.5143,32,2,4,2,4,1,6,2.268289748126587
11094,592,1616.3294,32,1,5,2,5,1,9,6.280458234866058
11095,11299,1732.9123,53,1,3,2,2,3,9,0.25612126138711716
11096,16842,521.5855,44,2,1,1,2,2,10,2.231784287908177
11097,21066,1041.7726,49,2,2,2,3,2,6,0.24395277464764714
11098,19865,2996.4215,20,1,4,2,3,1,3,2.268289748126587
11099,10411,988.6317,54,2,2,3,4,9,98,0.24395277464764714
11100,12384,1279.478,21,2,3,1,2,2,3,0.25612126138711716
11101,20472,1110.0449,79,1,2,2,3,2,8,0.24395277464764714
11102,8447,1732.9123,54,1,3,1,2,3,12,0.25612126138711716
11103,16903,1297.5143,30,2,3,2,1,2,10,0.25612126138711716
11104,14536,1616.3294,31,1,5,2,5,3,9,6.280458234866058
11105,8235,683.3581,32,2,2,2,2,2,98,0.24395277464764714
11106,1452,1738.0542,33,1,2,3,4,3,7,0.24395277464764714
11107,17268,2194.8696,49,1,4,1,4,4,10,2.268289748126587
11108,7619,980.9295,61,1,2,2,2,2,11,0.24395277464764714
11109,12175,947.7756,71,1,2,2,3,2,4,0.24395277464764714
11110,19901,1029.9225,67,1,2,2,5,3,7,0.24395277464764714
11111,3117,2534.1797,54,2,5,3,1,2,7,6.280458234866058
11112,9863,490.4898,78,1,1,2,1,3,5,2.231784287908177
11113,12031,430.5158,68,2,1,1,4,4,7,2.231784287908177
11114,13465,1326.3023,59,2,3,2,4,3,1,0.25612126138711716
11115,14299,542.2555,80,2,1,4,2,4,5,2.231784287908177
11116,8820,1561.2829,23,2,3,3,4,4,3,0.25612126138711716
11117,11444,938.8096,66,2,2,2,5,2,4,0.24395277464764714
11118,15740,1115.4337,50,1,2,3,3,2,8,0.24395277464764714
11119,21692,670.7737,38,2,3,3,2,2,9,0.25612126138711716
11120,15324,862.3596,56,2,2,1,1,2,7,0.24395277464764714
11121,14707,938.8096,66,2,2,2,4,3,98,0.24395277464764714
11122,8658,1273.62,37,2,4,2,2,2,4,2.268289748126587
11123,13576,1083.5114,51,1,6,3,5,3,9,12.292626721605528
11124,9484,445.6461,70,2,1,1,2,3,99,2.231784287908177
11125,194,1297.5143,32,2,6,2,2,2,8,12.292626721605528
11126,6395,492.9069,64,2,1,3,4,3,7,2.231784287908177
11127,18946,1214.3929,19,2,2,3,2,1,1,0.24395277464764714
11128,16879,2194.8696,49,1,3,2,4,3,12,0.25612126138711716
11129,22143,938.8096,67,2,2,2,4,3,98,0.24395277464764714
11130,3484,1296.7775,40,1,2,3,4,2,8,0.24395277464764714
11131,10429,1296.7775,42,1,2,3,2,3,12,0.24395277464764714
11132,20783,3411.9413,20,2,4,2,3,2,1,2.268289748126587
11133,12920,1705.9706,21,2,2,2,5,4,5,0.24395277464764714
11134,22008,2400.7582,17,1,4,7,5,2,3,2.268289748126587
11135,14069,1110.0449,78,1,2,2,1,2,7,0.24395277464764714
11136,4899,1412.7845,48,1,2,2,1,2,12,0.24395277464764714
11137,14884,2194.8696,48,1,4,3,2,2,98,2.268289748126587
11138,5153,445.6461,73,2,1,4,5,4,5,2.231784287908177
11139,6021,1085.9644,62,2,2,2,1,2,7,0.24395277464764714
11140,20460,1182.4761,80,2,2,2,2,2,98,0.24395277464764714
11141,16297,988.6317,51,2,2,1,2,2,11,0.24395277464764714
11142,11549,1132.7218,42,2,2,4,2,8,98,0.24395277464764714
11143,16244,508.8244,57,1,1,3,3,4,5,2.231784287908177
11144,14071,2428.7859,19,2,4,2,3,2,4,2.268289748126587
11145,18723,862.3596,56,2,2,4,2,5,3,0.24395277464764714
11146,14697,1168.0321,59,1,2,2,1,1,98,0.24395277464764714
11147,4809,702.8962,80,2,1,2,2,2,98,2.231784287908177
11148,10962,605.8075,80,2,1,2,4,3,8,2.231784287908177
11149,15399,1800.5687,18,1,5,2,3,2,3,6.280458234866058
11150,9742,1544.8838,68,1,3,2,4,2,5,0.25612126138711716
11151,1828,1523.9496,61,1,3,3,1,1,9,0.25612126138711716
11152,20641,1670.4758,32,1,2,3,2,2,98,0.24395277464764714
11153,7976,1132.7218,40,2,2,3,4,5,7,0.24395277464764714
11154,20381,2163.1838,25,2,4,2,4,3,2,2.268289748126587
11155,20468,862.3596,57,2,2,2,4,3,98,0.24395277464764714
11156,20822,1273.62,36,2,4,2,1,2,4,2.268289748126587
11157,4393,1115.4337,53,1,2,2,2,3,12,0.24395277464764714
11158,9908,2053.6539,29,2,4,3,4,1,4,2.268289748126587
11159,11510,862.3596,55,2,2,1,3,1,98,0.24395277464764714
11160,8651,1029.9225,66,1,2,2,3,3,6,0.24395277464764714
11161,13193,938.8096,65,2,2,1,2,2,6,0.24395277464764714
11162,18671,938.8096,68,2,2,1,2,1,98,0.24395277464764714
11163,9662,1705.9706,21,2,2,2,3,2,3,0.24395277464764714
11164,2348,1602.2381,46,2,3,2,4,2,7,0.25612126138711716
11165,9870,1060.2367,80,1,2,3,5,4,7,0.24395277464764714
11166,3709,566.1328,79,2,1,2,2,2,6,2.231784287908177
11167,14265,1531.2612,38,1,2,2,2,3,9,0.24395277464764714
11168,8243,1034.8624,65,2,2,2,2,3,12,0.24395277464764714
11169,8543,1552.2936,66,2,3,1,5,1,4,0.25612126138711716
11170,20717,1015.9664,64,1,2,1,1,1,8,0.24395277464764714
11171,7020,988.6317,52,2,2,2,2,2,9,0.24395277464764714
11172,3714,1165.4841,44,2,2,3,2,1,9,0.24395277464764714
11173,20633,2698.4761,44,1,4,2,2,2,10,2.268289748126587
11174,248,1297.5143,30,2,5,3,2,2,3,6.280458234866058
11175,19496,1110.0449,76,1,2,3,4,3,5,0.24395277464764714
11176,16608,490.4647,63,1,2,3,5,3,5,0.24395277464764714
11177,12824,1155.2749,50,1,2,2,2,1,7,0.24395277464764714
11178,22317,1041.7726,45,2,2,1,2,2,12,0.24395277464764714
11179,3558,1372.3524,48,1,3,3,3,2,9,0.25612126138711716
11180,16558,490.4898,79,1,1,3,5,3,5,2.231784287908177
11181,8476,1523.9496,61,1,3,1,1,2,12,0.25612126138711716
11182,20602,947.7756,74,1,2,3,5,2,5,0.24395277464764714
11183,14551,490.4898,75,1,1,3,3,2,7,2.231784287908177
11184,19418,566.1328,76,2,1,1,2,2,98,2.231784287908177
11185,17662,1424.0191,39,1,4,3,5,2,8,2.268289748126587
11186,21022,2194.8696,45,1,3,2,5,2,5,0.25612126138711716
11187,14980,2247.3161,21,1,3,1,4,2,4,0.25612126138711716
11188,9386,460.0941,53,2,1,4,3,5,4,2.231784287908177
11189,9639,468.4813,80,1,1,1,2,3,5,2.231784287908177
11190,18153,442.5807,61,1,1,2,3,2,8,2.231784287908177
11191,5790,862.3596,55,2,2,1,1,3,10,0.24395277464764714
11192,10155,698.547,80,1,1,2,1,1,10,2.231784287908177
11193,3304,1234.5442,75,2,2,3,5,3,3,0.24395277464764714
11194,15060,1110.0449,76,1,2,2,3,3,7,0.24395277464764714
11195,18032,490.4898,75,1,1,3,2,3,7,2.231784287908177
11196,9825,778.9717,43,2,2,4,5,5,3,0.24395277464764714
11197,12054,1498.2107,24,1,2,2,2,1,8,0.24395277464764714
11198,7786,401.329,56,2,1,2,1,2,8,2.231784287908177
11199,18527,1323.1664,22,1,3,2,5,4,7,0.25612126138711716
11200,1512,1273.62,37,2,4,2,2,1,2,2.268289748126587
11201,58,508.8244,55,1,1,2,4,3,9,2.231784287908177
11202,9922,430.5158,66,2,1,2,1,2,98,2.231784287908177
11203,21581,1013.6719,52,2,2,1,2,2,11,0.24395277464764714
11204,3191,1234.5442,78,2,2,2,4,2,3,0.24395277464764714
11205,682,1059.1384,60,2,2,1,1,2,8,0.24395277464764714
11206,6803,1059.1384,62,2,2,2,2,2,12,0.24395277464764714
11207,513,1129.0852,28,1,1,3,2,2,6,2.231784287908177
11208,446,1029.9225,66,1,2,2,5,3,7,0.24395277464764714
11209,6237,1870.1977,19,1,3,2,4,3,6,0.25612126138711716
11210,3773,947.7756,72,1,2,1,2,4,5,0.24395277464764714
11211,18809,1029.9225,67,1,2,3,3,5,8,0.24395277464764714
11212,13034,2538.9145,29,1,2,2,1,3,8,0.24395277464764714
11213,2098,862.3596,56,2,2,2,5,3,98,0.24395277464764714
11214,21853,1059.1384,62,2,2,3,2,4,5,0.24395277464764714
11215,16851,1106.4714,44,2,3,2,2,2,1,0.25612126138711716
11216,15627,1341.5475,36,2,2,2,5,2,6,0.24395277464764714
11217,20632,971.8036,70,2,2,1,2,2,7,0.24395277464764714
11218,18408,430.5158,67,2,1,2,4,2,7,2.231784287908177
11219,13585,542.2555,80,2,1,2,2,4,9,2.231784287908177
11220,7331,1106.4714,43,2,4,1,2,1,9,2.268289748126587
11221,219,1628.9466,63,2,3,1,4,3,2,0.25612126138711716
11222,6208,698.547,80,1,1,2,5,2,9,2.231784287908177
11223,19375,1081.5919,29,2,5,2,5,3,6,6.280458234866058
